run_name,run_status,summary_source,timestamp_utc,updated_utc,source_langs,target_langs,pair_count,pairs_input_spec,schedule,total_steps,sft_steps,distill_steps,lambda_kd,mu_triplet,kd_temperature,margin,teacher_model_cfg,student_model_cfg,student_model_cfg_exists,resumed,resume_stage,resume_from,resume_from_exists,selected_checkpoint_exists,artifact_health,recommended_resume_from,group_label,eval_variant,eval_checkpoint,decode,decode_mode,temperature,top_p,top_k,evaluated_model,evaluated_model_exists,execution_mode,arch,adapter_name,runtime_device,dtype,model_id,model_revision,tokenizer_id,tokenizer_revision,comet_available,is_baseline,display_name,quality_tier,params,license,external_wmt13_en_es_translation_benchmark_128_bleu,external_wmt13_en_es_translation_benchmark_128_chrf,external_wmt13_en_es_translation_benchmark_128_comet,external_wmt13_en_es_translation_benchmark_128_pairs,external_wmt13_en_es_translation_benchmark_128_eval_dir,external_wmt13_en_es_translation_benchmark_128_en_es_bleu,external_wmt13_en_es_translation_benchmark_128_en_es_chrf,external_wmt13_en_es_translation_benchmark_128_en_es_comet,external_wmt13_en_es_translation_benchmark_128_en_es_sample_count,external_wmt13_en_es_translation_benchmark_128_es_en_bleu,external_wmt13_en_es_translation_benchmark_128_es_en_chrf,external_wmt13_en_es_translation_benchmark_128_es_en_comet,external_wmt13_en_es_translation_benchmark_128_es_en_sample_count,external_wmt13_en_es_translation_benchmark_128_total_sample_count,indomain_clean_merged_en_es_translation_benchmark_128_bleu,indomain_clean_merged_en_es_translation_benchmark_128_chrf,indomain_clean_merged_en_es_translation_benchmark_128_comet,indomain_clean_merged_en_es_translation_benchmark_128_pairs,indomain_clean_merged_en_es_translation_benchmark_128_eval_dir,indomain_clean_merged_en_es_translation_benchmark_128_en_es_bleu,indomain_clean_merged_en_es_translation_benchmark_128_en_es_chrf,indomain_clean_merged_en_es_translation_benchmark_128_en_es_comet,indomain_clean_merged_en_es_translation_benchmark_128_en_es_sample_count,indomain_clean_merged_en_es_translation_benchmark_128_es_en_bleu,indomain_clean_merged_en_es_translation_benchmark_128_es_en_chrf,indomain_clean_merged_en_es_translation_benchmark_128_es_en_comet,indomain_clean_merged_en_es_translation_benchmark_128_es_en_sample_count,indomain_clean_merged_en_es_translation_benchmark_128_total_sample_count,other_eval_sets,other_eval_count,external_minus_indomain_bleu
translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T220428Z,completed,train_summary,2026-03-10 22:29:00 UTC,2026-03-12 19:52:26 UTC,"en,es","en,es",1920,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T220428Z/inputs/train_pairs.rows1920.merged.jsonl,A_then_B,4000,4000,0,0.0000,0.0000,1.0000,0.2000,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,/home/x/.cache/huggingface/hub/models--google--gemma-3-1b-it/snapshots/dcc83ea841ab6100d6b47a070329e1ba4cf78752,false,false,None,,,false,"selected_checkpoint_missing,student_model_missing",,stage_a__checkpoint-002000,stage_a,checkpoint-002000,greedy,greedy,0.0000,1.0000,50,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T220428Z/stage_a/checkpoint-002000,false,causal-chat,gemma_causal_lm,translategemma,cuda,bfloat16,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T220428Z/stage_a/checkpoint-002000,,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,,false,false,,,,,30.6605,57.3865,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__checkpoint-002000__greedy,27.7820,55.1195,,64,32.5716,60.1172,,64,128,54.1942,71.4519,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__checkpoint-002000__greedy,56.0480,70.8934,,64,51.8220,72.1317,,64,128,,0,-23.5337
translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T212318Z,completed,train_summary,2026-03-10 21:47:52 UTC,2026-03-12 19:52:26 UTC,"en,es","en,es",1920,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T212318Z/inputs/train_pairs.rows1920.merged.jsonl,A_then_B,4000,4000,0,0.0000,0.0000,1.0000,0.2000,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,/home/x/.cache/huggingface/hub/models--google--gemma-3-1b-it/snapshots/dcc83ea841ab6100d6b47a070329e1ba4cf78752,false,false,None,,,false,"selected_checkpoint_missing,student_model_missing",,stage_a__checkpoint-004000,stage_a,checkpoint-004000,greedy,greedy,0.0000,1.0000,50,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T212318Z/stage_a/checkpoint-004000,false,causal-chat,gemma_causal_lm,translategemma,cuda,bfloat16,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T212318Z/stage_a/checkpoint-004000,,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,,false,false,,,,,31.9598,59.3118,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,attempt_01_cuda,29.6859,57.6570,,64,31.8712,61.2986,,64,128,54.6568,72.0550,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,attempt_01_cuda,58.6419,72.4101,,64,49.6851,71.6228,,64,128,,0,-22.6970
translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T212318Z,completed,train_summary,2026-03-10 21:47:52 UTC,2026-03-12 19:52:26 UTC,"en,es","en,es",1920,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T212318Z/inputs/train_pairs.rows1920.merged.jsonl,A_then_B,4000,4000,0,0.0000,0.0000,1.0000,0.2000,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,/home/x/.cache/huggingface/hub/models--google--gemma-3-1b-it/snapshots/dcc83ea841ab6100d6b47a070329e1ba4cf78752,false,false,None,,,false,"selected_checkpoint_missing,student_model_missing",,stage_a__checkpoint-002000,stage_a,checkpoint-002000,greedy,greedy,0.0000,1.0000,50,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T212318Z/stage_a/checkpoint-002000,false,causal-chat,gemma_causal_lm,translategemma,cuda,bfloat16,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T212318Z/stage_a/checkpoint-002000,,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,,false,false,,,,,31.2176,58.6350,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__checkpoint-002000__greedy,28.1102,56.5213,,64,32.5879,61.1752,,64,128,54.8412,72.0276,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__checkpoint-002000__greedy,58.8973,72.4551,,64,49.7904,71.5077,,64,128,,0,-23.6236
translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T203554Z,completed,train_summary,2026-03-10 21:00:19 UTC,2026-03-12 19:52:26 UTC,"en,es","en,es",1920,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T203554Z/inputs/train_pairs.rows1920.merged.jsonl,A_then_B,4000,4000,0,0.0000,0.0000,1.0000,0.2000,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,/home/x/.cache/huggingface/hub/models--google--gemma-3-1b-it/snapshots/dcc83ea841ab6100d6b47a070329e1ba4cf78752,false,false,None,,,false,"selected_checkpoint_missing,student_model_missing",,stage_a__checkpoint-004000,stage_a,checkpoint-004000,greedy,greedy,0.0000,1.0000,50,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T203554Z/stage_a/checkpoint-004000,false,causal-chat,gemma_causal_lm,translategemma,cuda,bfloat16,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T203554Z/stage_a/checkpoint-004000,,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,,false,false,,,,,31.0910,58.4055,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,attempt_01_cuda,28.9530,56.8961,,64,31.3259,60.2153,,64,128,53.5193,72.7240,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,attempt_01_cuda,58.1268,74.0744,,64,47.8325,71.0784,,64,128,,0,-22.4283
translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T203554Z,completed,train_summary,2026-03-10 21:00:19 UTC,2026-03-12 19:52:26 UTC,"en,es","en,es",1920,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T203554Z/inputs/train_pairs.rows1920.merged.jsonl,A_then_B,4000,4000,0,0.0000,0.0000,1.0000,0.2000,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,/home/x/.cache/huggingface/hub/models--google--gemma-3-1b-it/snapshots/dcc83ea841ab6100d6b47a070329e1ba4cf78752,false,false,None,,,false,"selected_checkpoint_missing,student_model_missing",,stage_a__checkpoint-002000,stage_a,checkpoint-002000,greedy,greedy,0.0000,1.0000,50,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T203554Z/stage_a/checkpoint-002000,false,causal-chat,gemma_causal_lm,translategemma,cuda,bfloat16,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T203554Z/stage_a/checkpoint-002000,,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,,false,false,,,,,30.2975,58.3705,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,attempt_01_cuda,27.5466,56.1491,,64,30.7637,61.0196,,64,128,53.4297,72.6389,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,attempt_01_cuda,57.5412,73.5826,,64,48.2697,71.4868,,64,128,,0,-23.1322
translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T192822Z,completed,train_summary,2026-03-10 19:52:47 UTC,2026-03-12 19:52:26 UTC,"en,es","en,es",1920,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T192822Z/inputs/train_pairs.rows1920.merged.jsonl,A_then_B,4000,4000,0,0.0000,0.0000,1.0000,0.2000,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,/home/x/.cache/huggingface/hub/models--google--gemma-3-1b-it/snapshots/dcc83ea841ab6100d6b47a070329e1ba4cf78752,false,false,None,,,false,"selected_checkpoint_missing,student_model_missing",,stage_a__checkpoint-004000,stage_a,checkpoint-004000,greedy,greedy,0.0000,1.0000,50,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T192822Z/stage_a/checkpoint-004000,false,causal-chat,gemma_causal_lm,translategemma,cuda,bfloat16,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T192822Z/stage_a/checkpoint-004000,,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,,false,false,,,,,31.0039,58.1323,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,attempt_01_cuda,28.6763,56.4081,,64,30.6389,60.1888,,64,128,53.6107,72.5728,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,attempt_01_cuda,56.9498,73.6198,,64,49.5939,71.3007,,64,128,,0,-22.6068
translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T192822Z,completed,train_summary,2026-03-10 19:52:47 UTC,2026-03-12 19:52:26 UTC,"en,es","en,es",1920,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T192822Z/inputs/train_pairs.rows1920.merged.jsonl,A_then_B,4000,4000,0,0.0000,0.0000,1.0000,0.2000,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,/home/x/.cache/huggingface/hub/models--google--gemma-3-1b-it/snapshots/dcc83ea841ab6100d6b47a070329e1ba4cf78752,false,false,None,,,false,"selected_checkpoint_missing,student_model_missing",,stage_a__checkpoint-002000,stage_a,checkpoint-002000,greedy,greedy,0.0000,1.0000,50,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T192822Z/stage_a/checkpoint-002000,false,causal-chat,gemma_causal_lm,translategemma,cuda,bfloat16,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T192822Z/stage_a/checkpoint-002000,,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,,false,false,,,,,31.1363,57.6913,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__checkpoint-002000__greedy,28.6397,55.7669,,64,30.8726,59.9815,,64,128,52.9668,72.3839,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__checkpoint-002000__greedy,56.4259,73.4647,,64,48.7838,71.0682,,64,128,,0,-21.8305
baseline__google__gemma-3-1b-it__2026-03-10T135924Z,baseline,baseline_manifest,2026-03-10 13:59:24 UTC,2026-03-10 14:09:41 UTC,"en,es","en,es",,baseline,baseline,,,,,,,,,google/gemma-3-1b-it,,false,,,,,ok,,final,final,,greedy,greedy,0.0000,1.0000,50,google/gemma-3-1b-it,,causal-chat,gemma_causal_lm,translategemma,cuda,bfloat16,google/gemma-3-1b-it,main,google/gemma-3-1b-it,main,false,true,Gemma 3 1B IT,,1B,gemma,0.0315,15.7204,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__final__greedy,0.0439,16.4574,,64,0.0452,14.9120,,64,128,0.9504,21.3408,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__final__greedy,0.5961,20.9844,,64,1.3883,21.7828,,64,128,,0,-0.9189
baseline__google__translategemma-4b-it__2026-03-10T134941Z,baseline,baseline_manifest,2026-03-10 13:49:41 UTC,2026-03-10 13:58:27 UTC,"en,es","en,es",,baseline,baseline,,,,,,,,,google/translategemma-4b-it,,false,,,,,ok,,final,final,,greedy,greedy,0.0000,1.0000,50,google/translategemma-4b-it,,causal-chat,gemma_causal_lm,translategemma,cuda,bfloat16,google/translategemma-4b-it,main,google/translategemma-4b-it,main,false,true,TranslateGemma 4B IT,,4B,gemma,34.0474,61.0088,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__final__greedy,32.5667,59.1233,,64,34.2776,63.2795,,64,128,45.5415,70.9157,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__final__greedy,51.4094,73.0995,,64,37.8294,68.2249,,64,128,,0,-11.4941
baseline__facebook__m2m100_1.2b__2026-03-10T025214Z,baseline,baseline_manifest,2026-03-10 02:52:14 UTC,2026-03-10 03:02:03 UTC,"en,es","en,es",,baseline,baseline,,,,,,,,,facebook/m2m100_1.2B,,false,,,,,ok,,final,final,,greedy,greedy,0.0000,1.0000,50,facebook/m2m100_1.2B,,seq2seq,m2m100_seq2seq,m2m100,cpu,float32,facebook/m2m100_1.2B,main,facebook/m2m100_1.2B,main,false,true,M2M100 1.2B,2,1.2B,mit,36.8589,61.7235,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__final__greedy,34.1159,59.4015,,64,36.9357,64.5058,,64,128,60.3346,76.8958,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__final__greedy,60.6586,76.9802,,64,59.8962,76.7931,,64,128,,0,-23.4757
baseline__facebook__nllb-200-distilled-1.3b__2026-03-10T023424Z,baseline,baseline_manifest,2026-03-10 02:34:24 UTC,2026-03-10 02:40:31 UTC,"en,es","en,es",,baseline,baseline,,,,,,,,,facebook/nllb-200-distilled-1.3B,,false,,,,,ok,,final,final,,greedy,greedy,0.0000,1.0000,50,facebook/nllb-200-distilled-1.3B,,seq2seq,nllb_seq2seq,nllb,cpu,float32,facebook/nllb-200-distilled-1.3B,main,facebook/nllb-200-distilled-1.3B,main,false,true,NLLB 200 Distilled 1.3B,1,1.3B,cc-by-nc-4.0,37.9870,62.9284,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__final__greedy,36.0834,61.5609,,64,39.7129,64.5943,,64,128,58.8747,76.8520,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__final__greedy,63.5161,78.0434,,64,53.1136,75.3928,,64,128,,0,-20.8877
baseline__helsinki-nlp__opus-mt-es-en__2026-03-10T022943Z,baseline,baseline_manifest,2026-03-10 02:29:43 UTC,2026-03-10 02:29:56 UTC,es,en,,baseline,baseline,,,,,,,,,Helsinki-NLP/opus-mt-es-en,,false,,,,,ok,,final,final,,greedy,greedy,0.0000,1.0000,50,Helsinki-NLP/opus-mt-es-en,,seq2seq,marian_seq2seq,marian,cpu,float32,Helsinki-NLP/opus-mt-es-en,main,Helsinki-NLP/opus-mt-es-en,main,false,true,OPUS MT ES-EN,3,74M,apache-2.0,37.2022,65.1621,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__final__greedy,,,,,37.2022,65.1621,,64,64,58.5298,76.7342,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__final__greedy,,,,,58.5298,76.7342,,64,64,,0,-21.3276
baseline__helsinki-nlp__opus-mt-en-es__2026-03-10T020411Z,baseline,baseline_manifest,2026-03-10 02:04:11 UTC,2026-03-10 02:05:51 UTC,en,es,,baseline,baseline,,,,,,,,,Helsinki-NLP/opus-mt-en-es,,false,,,,,ok,,final,final,,greedy,greedy,0.0000,1.0000,50,Helsinki-NLP/opus-mt-en-es,,seq2seq,marian_seq2seq,marian,cuda,bfloat16,Helsinki-NLP/opus-mt-en-es,main,Helsinki-NLP/opus-mt-en-es,main,false,true,OPUS MT EN-ES,3,74M,apache-2.0,35.6963,61.7223,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__final__greedy,35.6963,61.7223,,64,,,,,64,61.2861,76.7630,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__final__greedy,61.2861,76.7630,,64,,,,,64,,0,-25.5898
baseline__google__gemma-3-1b-it__2026-03-10T020400Z,baseline,baseline_manifest,2026-03-10 02:04:00 UTC,2026-03-10 02:09:08 UTC,"en,es","en,es",,baseline,baseline,,,,,,,,,google/gemma-3-1b-it,,false,,,,,ok,,final,final,,greedy,greedy,0.0000,1.0000,50,google/gemma-3-1b-it,,causal-chat,gemma_causal_lm,translategemma,cuda,bfloat16,google/gemma-3-1b-it,main,google/gemma-3-1b-it,main,false,true,Gemma 3 1B IT,,1B,gemma,0.0285,15.4027,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__final__greedy,0.0404,16.3943,,64,0.0402,14.3341,,64,128,1.2862,21.3217,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__final__greedy,1.0249,21.2576,,64,1.6540,21.4049,,64,128,,0,-1.2577
translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T013436Z,completed,train_summary,2026-03-10 02:03:25 UTC,2026-03-12 19:52:26 UTC,"en,es","en,es",1920,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T013436Z/inputs/train_pairs.rows1920.merged.jsonl,A_then_B,4000,4000,0,0.0000,0.0000,1.0000,0.2000,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,/home/x/.cache/huggingface/hub/models--google--gemma-3-1b-it/snapshots/dcc83ea841ab6100d6b47a070329e1ba4cf78752,false,false,None,,,false,"selected_checkpoint_missing,student_model_missing",,stage_a__checkpoint-004000,stage_a,checkpoint-004000,greedy,greedy,0.0000,1.0000,50,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T013436Z/stage_a/checkpoint-004000,false,causal-chat,gemma_causal_lm,translategemma,cuda,bfloat16,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T013436Z/stage_a/checkpoint-004000,,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,,false,false,,,,,28.4786,56.7284,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__checkpoint-004000__greedy,26.3986,54.0991,,64,30.8090,59.9112,,64,128,51.7370,70.4927,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__checkpoint-004000__greedy,57.0078,71.5155,,64,45.2240,69.2504,,64,128,,0,-23.2584
translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T013436Z,completed,train_summary,2026-03-10 02:03:25 UTC,2026-03-12 19:52:26 UTC,"en,es","en,es",1920,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T013436Z/inputs/train_pairs.rows1920.merged.jsonl,A_then_B,4000,4000,0,0.0000,0.0000,1.0000,0.2000,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,/home/x/.cache/huggingface/hub/models--google--gemma-3-1b-it/snapshots/dcc83ea841ab6100d6b47a070329e1ba4cf78752,false,false,None,,,false,"selected_checkpoint_missing,student_model_missing",,stage_a__checkpoint-002000,stage_a,checkpoint-002000,greedy,greedy,0.0000,1.0000,50,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T013436Z/stage_a/checkpoint-002000,false,causal-chat,gemma_causal_lm,causal-chat,cuda,bfloat16,/home/x/deco/gamma/projects/distillation/translation/runs/translategemma4b_es_en_gemma3_1b_stagea_goldgrid_rows1920_bf16_20260310T013436Z/stage_a/checkpoint-002000,,/home/x/.cache/huggingface/hub/models--google--translategemma-4b-it/snapshots/10042cb0e6e7fdce748996a71dc3dc432a4e0c89,,false,false,,,,,24.8029,55.7317,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__checkpoint-002000__greedy,22.7176,53.5447,,64,27.1884,58.3761,,64,128,52.7402,70.5829,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__checkpoint-002000__greedy,56.7389,71.0802,,64,46.8023,69.9786,,64,128,,0,-27.9373
baseline__facebook__nllb-200-distilled-600m__2026-03-10T014951Z,baseline,baseline_manifest,2026-03-10 01:49:51 UTC,2026-03-10 02:03:26 UTC,"en,es","en,es",,baseline,baseline,,,,,,,,,facebook/nllb-200-distilled-600M,,false,,,,,ok,,default,,,greedy,greedy,0.0000,1.0000,50,facebook/nllb-200-distilled-600M,,seq2seq,nllb_seq2seq,nllb,cuda,bfloat16,facebook/nllb-200-distilled-600M,main,facebook/nllb-200-distilled-600M,main,false,true,NLLB 200 Distilled 600M,2,600M,cc-by-nc-4.0,38.4519,63.2696,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval2_wmt13_enes_128.jsonl,eval2_external__greedy,37.0228,61.6690,,64,38.0987,65.2004,,64,128,59.4292,76.3280,,/home/x/deco/gamma/projects/distillation/translation/training_data/translate_distill_pairs.eval3_indomain_clean_merged_128.jsonl,eval3_indomain_clean__greedy,63.7921,77.5126,,64,53.9625,74.8807,,64,128,,0,-20.9773
